seed,nonce,scenario,baseline,profit_policy_v6,profit_policy_v8,profit_policy_v9,profit_policy_v10,profit_policy_v11,q_policy_v6,q_policy_v8,q_policy_v9,q_policy_v10,q_policy_v11,best,gain_over_v11,n_tied,error
42,49,CAPSTONE,1247.9510105098216,699502.2324794622,699502.2324794622,699502.2324794622,699502.2324794622,699502.2324794622,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,66,CONGESTED,34376.91327356335,85494.01698847706,86935.27904182047,86935.27904182047,86935.27904182047,88525.35607128803,1.4869602545943823,1.5288855444490081,1.5288855444490081,1.5288855444490081,1.5751397563024068,policy_v11,0.0,1,
42,53,DENSE,47632.80270650327,558255.697554312,558255.697554312,771369.2669037983,777189.3127158368,777189.3127158368,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,62,MULTIDAY,2674.5848767245693,235099.53692466792,235099.53692466792,320320.90205333463,341195.00259575463,341195.00259575463,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,54,CAPSTONE,31367.789027171304,741052.3890647695,741052.3890647695,741052.3890647695,741052.3890647695,741052.3890647695,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,70,BASELINE,19792.5863532023,47362.633779114054,47846.71239747559,47846.71239747559,47846.71239747559,48091.827688881545,1.3929481944666706,1.4174057671001103,1.4174057671001103,1.4174057671001103,1.4297899642444072,policy_v11,0.0,1,
42,71,CONGESTED,13770.02241827099,93643.09845163887,98317.69483982667,98317.69483982667,98317.69483982667,100289.58014203832,5.800504429214756,6.1399807383924205,6.1399807383924205,6.1399807383924205,6.28318205224446,policy_v11,0.0,1,
42,59,CAPSTONE,24719.101763609273,775000.0771368347,775000.0771368347,775000.0771368347,775000.0771368347,775000.0771368347,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,67,MULTIDAY,8465.588383933837,161548.5808317097,161548.5808317097,277834.1423890083,283425.21790394175,283425.21790394175,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,58,DENSE,27775.046877754507,553024.7738064545,553024.7738064545,814020.2434186819,842271.8389270498,842271.8389270498,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,75,BASELINE,21713.300543695157,43690.61226730931,42775.80314269188,42775.80314269188,42775.80314269188,43112.31630423867,1.012158961203321,0.9700276821407775,0.9700276821407775,0.9700276821407775,0.9855257019307263,policy_v6,0.026633259272594745,1,
42,76,CONGESTED,1709.199769929631,62242.351773281436,65811.91734291284,65811.91734291284,65811.91734291284,66025.33055550272,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,72,MULTIDAY,30861.738780780463,191468.432864383,191468.432864383,243483.84441842986,259457.47938665032,259457.47938665032,5.204071462701198,5.204071462701198,6.88950506454202,7.407092070289431,7.407092070289431,policy_v10,0.0,2,
42,63,DENSE,1397.7514918421211,460751.14163697266,460751.14163697266,632694.7243092555,662522.7621596279,662522.7621596279,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,64,CAPSTONE,26102.84166254963,593958.5685846771,593958.5685846771,593958.5685846771,593958.5685846771,593958.5685846771,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,80,BASELINE,35447.01710752677,58206.75070750877,57854.88498944387,57854.88498944387,57854.88498944387,57915.06169316094,0.6420775415403613,0.6321510160731377,0.6321510160731377,0.6321510160731377,0.6338486681924355,policy_v6,0.00822887334792588,1,
42,81,CONGESTED,15074.105187583235,78843.38966988778,82091.754135417,82091.754135417,82091.754135417,85429.32925238536,4.23038606169485,4.445879082666301,4.445879082666301,4.445879082666301,4.667290242746049,policy_v11,0.0,1,
42,68,DENSE,15706.226088566627,381119.02760060254,381119.02760060254,580503.8478268367,597837.3492950684,597837.3492950684,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,77,MULTIDAY,2612.9466098232756,226673.5120513562,226673.5120513562,337151.69795308093,346789.6644541874,346789.6644541874,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,85,BASELINE,28172.686828639205,53621.88318850549,52474.07148060498,52474.07148060498,52474.07148060498,52592.6135193439,0.9033286925651812,0.8625866889770482,0.8625866889770482,0.8625866889770482,0.8667943827428485,policy_v6,0.036534309822332744,1,
42,69,CAPSTONE,8354.448267218882,706840.8798341444,706840.8798341444,706840.8798341444,706840.8798341444,706840.8798341444,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,86,CONGESTED,36337.601502594516,88275.88252147927,92730.19495477605,92730.19495477605,92730.19495477605,93764.03154232513,1.4293260663818723,1.5519074214791853,1.5519074214791853,1.5519074214791853,1.5803582972874528,policy_v11,0.0,1,
42,73,DENSE,99668.7489204398,592090.8815447275,592090.8815447275,763564.5456036108,766290.4305461501,766290.4305461501,4.940587074213415,4.940587074213415,6.661022676290061,6.688372121046189,6.688372121046189,policy_v10,0.0,2,
42,82,MULTIDAY,53582.9909037698,223746.70661786135,223746.70661786135,293621.8962811186,304945.9997853645,304945.9997853645,3.175703947107291,3.175703947107291,4.479759366250331,4.691097018610416,4.691097018610416,policy_v10,0.0,2,
42,90,BASELINE,6950.396045578274,44239.304499284466,42610.45615026324,42610.45615026324,42610.45615026324,43883.32560737335,5.3650048434382045,5.130651529165831,5.130651529165831,5.130651529165831,5.313787777601163,policy_v6,0.051217065837041886,1,
42,74,CAPSTONE,4981.986717385847,523354.3537215589,523354.3537215589,523354.3537215589,523354.3537215589,523354.3537215589,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,91,CONGESTED,5762.952899558749,67933.04621267239,71286.29171466232,71286.29171466232,71286.29171466232,73194.60956920256,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,79,CAPSTONE,30289.12796251539,583897.0831016421,583897.0831016421,583897.0831016421,583897.0831016421,583897.0831016421,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,78,DENSE,24231.437100061437,293921.9520384535,293921.9520384535,422968.4945897424,433934.28835065576,433934.28835065576,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,87,MULTIDAY,8967.895882783003,149665.56250871017,149665.56250871017,266798.3660371922,272521.3268906009,272521.3268906009,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,95,BASELINE,30953.164022291945,42453.615192849735,42482.286451135886,42482.286451135886,42482.286451135886,43038.50831093169,0.3715436380559937,0.37246991681265257,0.37246991681265257,0.37246991681265257,0.3904397068921822,policy_v11,0.0,1,
42,96,CONGESTED,24113.682905189507,119060.71744589478,126813.00519712713,126813.00519712713,126813.00519712713,129517.369854414,3.937475453670092,4.258964617369864,4.258964617369864,4.258964617369864,4.371115244373121,policy_v11,0.0,1,
42,83,DENSE,20264.44628671988,320427.50985579693,320427.50985579693,473290.6514632547,480293.0855391347,480293.0855391347,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,92,MULTIDAY,57065.8218545489,316137.99222922616,316137.99222922616,424112.1492841571,438856.41584928805,438856.41584928805,4.539883277778219,4.539883277778219,6.43198179741834,6.690354779453949,6.690354779453949,policy_v10,0.0,2,
2025,0,BASELINE,24487.71965704296,42521.54642733701,41962.237173021436,41962.237173021436,41962.237173021436,43027.16711400427,0.7364436959474445,0.7136032983062592,0.7136032983062592,0.7136032983062592,0.7570916245307493,policy_v11,0.0,1,
42,84,CAPSTONE,41807.85420882783,776189.6331101375,776189.6331101375,776189.6331101375,776189.6331101375,776189.6331101375,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,1,CONGESTED,20604.85401711132,77495.95207521431,82806.41163002547,82806.41163002547,82806.41163002547,83437.44687319674,2.7610531968873295,3.0187817665798566,3.0187817665798566,3.0187817665798566,3.0494073290136696,policy_v11,0.0,1,
42,97,MULTIDAY,14800.458580025015,273136.2605056451,273136.2605056451,338449.05544810824,331433.57027723646,331433.57027723646,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,88,DENSE,15209.927146283411,417409.7660093723,417409.7660093723,579706.1215631008,596870.642168985,596870.642168985,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,5,BASELINE,10999.625409378279,36369.061100440034,38412.20739589576,38412.20739589576,38412.20739589576,39498.61954057259,2.3063908764679737,2.492137774133052,2.492137774133052,2.492137774133052,2.5909058779679137,policy_v11,0.0,1,
42,89,CAPSTONE,41336.73748921204,907388.7437924144,907388.7437924144,907388.7437924144,907388.7437924144,907388.7437924144,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,6,CONGESTED,7090.893152283834,103032.86841523786,107524.79822731373,107524.79822731373,107524.79822731373,108577.2180785499,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,93,DENSE,57266.85999767373,639122.9644351793,639122.9644351793,768981.6339354523,726157.6246743134,726157.6246743134,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
42,94,CAPSTONE,29468.122366284722,781788.4991982788,781788.4991982788,781788.4991982788,781788.4991982788,781788.4991982788,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,2,MULTIDAY,269.7687157627779,206490.61929466762,206490.61929466762,273796.4390276023,289618.33285039605,289618.33285039605,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,10,BASELINE,19940.422849033042,45687.02880075585,45737.2522502427,45737.2522502427,45737.2522502427,45674.061989338596,1.291176528469663,1.2936952037186569,1.2936952037186569,1.2936952037186569,1.2905262508143307,policy_v8,0.003168952904326172,3,
2025,11,CONGESTED,19041.271913950368,112313.05976237333,117142.03983976773,117142.03983976773,117142.03983976773,117709.07791330248,4.898401129138336,5.152007090912502,5.152007090912502,5.152007090912502,5.181786513005073,policy_v11,0.0,1,
42,98,DENSE,9.676541387182226,444347.2727409373,444347.2727409373,658437.8251227995,664691.1524805019,664691.1524805019,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,7,MULTIDAY,26820.64754307933,256211.92239014176,256211.92239014176,337710.00694707205,344915.52866119443,344915.52866119443,8.55278659734301,8.55278659734301,10.0,10.0,10.0,policy_v9,0.0,3,
2025,15,BASELINE,27500.233608659026,40687.75859850885,40597.13657677716,40597.13657677716,40597.13657677716,40831.204031979556,0.47954228960505685,0.476246971353656,0.476246971353656,0.476246971353656,0.48475844287512654,policy_v11,0.0,1,
42,99,CAPSTONE,26569.620760352773,750494.980957526,750494.980957526,750494.980957526,750494.980957526,750494.980957526,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,16,CONGESTED,0.047808173354562444,107432.48913035767,116527.3790574844,116527.3790574844,116527.3790574844,118467.66651934976,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,12,MULTIDAY,17178.970899488526,205684.91170875833,205684.91170875833,269135.39225564344,277006.6395245554,277006.6395245554,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,3,DENSE,13319.673423815313,287365.8543094462,287365.8543094462,411533.8074175966,426212.2197605739,426212.2197605739,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,4,CAPSTONE,33758.09726097643,1029429.4867298931,1029429.4867298931,1029429.4867298931,1029429.4867298931,1029429.4867298931,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,20,BASELINE,4196.236137799708,36116.08445095647,35413.91666253911,35413.91666253911,35413.91666253911,35868.93285995298,7.606780757168523,7.43944799390363,7.43944799390363,7.43944799390363,7.547882358025004,policy_v6,0.05889839914351924,1,
2025,21,CONGESTED,8424.672564414725,76711.5892124734,77534.05415847363,77534.05415847363,77534.05415847363,78383.36797992593,8.105587026419593,8.203212772656505,8.203212772656505,8.203212772656505,8.304025452895132,policy_v11,0.0,1,
2025,17,MULTIDAY,18377.322220648955,206342.0345886481,206342.0345886481,290297.58783304325,299905.50791532,299905.50791532,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,8,DENSE,11016.223358319512,313391.7864214889,313391.7864214889,520940.46060901915,515779.65074860916,515779.65074860916,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,9,CAPSTONE,34914.98766209256,829219.2989238374,829219.2989238374,829219.2989238374,829219.2989238374,829219.2989238374,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,25,BASELINE,31351.306992349135,50207.93388546747,50040.64479270746,50040.64479270746,50040.64479270746,50684.502237542765,0.6014622260283624,0.5961262732785936,0.5961262732785936,0.5961262732785936,0.6166631346276878,policy_v11,0.0,1,
2025,26,CONGESTED,17314.22423378204,79161.903925454,80630.81491059312,80630.81491059312,80630.81491059312,81245.70455054285,3.5720733919702834,3.6569117864152547,3.6569117864152547,3.6569117864152547,3.6924253405665577,policy_v11,0.0,1,
2025,13,DENSE,14602.931621523048,426578.2866633013,426578.2866633013,612703.7891340918,635152.355396987,635152.355396987,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,14,CAPSTONE,27847.28782319495,797870.65895718,797870.65895718,797870.65895718,797870.65895718,797870.65895718,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,30,BASELINE,33184.17521623993,45326.78700767885,44931.2800920263,44931.2800920263,44931.2800920263,45859.6467050068,0.3659157327836964,0.3539971929054753,0.3539971929054753,0.3539971929054753,0.38197337754477867,policy_v11,0.0,1,
2025,22,MULTIDAY,61229.44196699754,247631.83492066455,247631.83492066455,321488.54592469014,328437.52698434336,328437.52698434336,3.044326176467408,3.044326176467408,4.250554889814622,4.364045734027856,4.364045734027856,policy_v10,0.0,2,
2025,31,CONGESTED,5805.851467718161,109863.4157363895,113686.24256008989,113686.24256008989,113686.24256008989,115368.10656172002,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,18,DENSE,27085.599370400723,305757.5277190203,305757.5277190203,417696.05190711643,427394.9801132381,427394.9801132381,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,27,MULTIDAY,31520.97228038739,237247.271133865,237247.271133865,292686.2341714673,308421.36346462305,308421.36346462305,6.526648258719975,6.526648258719975,8.28544435621022,8.784639912511226,8.784639912511226,policy_v10,0.0,2,
2025,35,BASELINE,8514.473764473678,40935.68569783696,41867.21698294335,41867.21698294335,41867.21698294335,42096.681238817575,3.8077763613333095,3.9171819817820746,3.9171819817820746,3.9171819817820746,3.9441318864026886,policy_v11,0.0,1,
2025,19,CAPSTONE,40107.455482588426,539375.8980863127,539375.8980863127,539375.8980863127,539375.8980863127,539375.8980863127,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,36,CONGESTED,22000.195016664256,84387.47065618863,90194.38691577605,90194.38691577605,90194.38691577605,92465.22520786777,2.8357601189186177,3.0997085182362127,3.0997085182362127,3.0997085182362127,3.202927525625395,policy_v11,0.0,1,
2025,23,DENSE,20062.011818052277,413189.2471996882,413189.2471996882,550671.710989258,559188.8143840397,559188.8143840397,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,32,MULTIDAY,21467.45039722175,163326.74778812734,163326.74778812734,231361.76763248033,251349.5273822841,251349.5273822841,6.608111105856169,6.608111105856169,9.77732862271549,10.0,10.0,policy_v10,0.0,2,
2025,40,BASELINE,18419.925197768676,39830.633642257315,39208.78295232513,39208.78295232513,39208.78295232513,40286.4930897725,1.1623667421798156,1.128607067087663,1.128607067087663,1.128607067087663,1.1871149125766018,policy_v11,0.0,1,
2025,24,CAPSTONE,13574.297135532493,598462.8842300047,598462.8842300047,598462.8842300047,598462.8842300047,598462.8842300047,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,41,CONGESTED,14675.308923325812,74460.53275473921,76516.11263052908,76516.11263052908,76516.11263052908,77963.40041336432,4.0738647574439355,4.213935394892837,4.213935394892837,4.213935394892837,4.312555995678706,policy_v11,0.0,1,
2025,28,DENSE,17247.948124196446,407151.8637300441,407151.8637300441,568095.1536880889,562484.5446036077,562484.5446036077,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,37,MULTIDAY,47578.86775353122,275720.6017135215,275720.6017135215,325942.056323714,333273.7674444179,333273.7674444179,4.795022343470184,4.795022343470184,5.850563531824958,6.004659488007221,6.004659488007221,policy_v10,0.0,2,
2025,45,BASELINE,30501.01851042211,50067.29233755411,48980.11050439311,48980.11050439311,48980.11050439311,49014.26271186246,0.6414957526682187,0.6058516369560215,0.6058516369560215,0.6058516369560215,0.6069713440719187,policy_v6,0.034524408596300016,1,
2025,29,CAPSTONE,43026.5615393118,644122.122894376,644122.122894376,644122.122894376,644122.122894376,644122.122894376,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,46,CONGESTED,10458.97088431878,84060.86811068332,86381.40608413648,86381.40608413648,86381.40608413648,87490.16226675564,7.037202611365833,7.259073194896235,7.259073194896235,7.259073194896235,7.365083259822939,policy_v11,0.0,1,
2025,33,DENSE,26735.776531865184,406828.55855337303,406828.55855337303,538204.8850845073,531382.5815730909,531382.5815730909,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,42,MULTIDAY,8.641454801992272e-10,377064.2766743063,377064.2766743063,432855.18066592177,437177.5818995399,437177.5818995399,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,50,BASELINE,1259.7474667960328,24008.018475730983,27325.28773679417,27325.28773679417,27325.28773679417,27391.581455904783,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,34,CAPSTONE,48847.20793533966,567185.3277879846,567185.3277879846,567185.3277879846,567185.3277879846,567185.3277879846,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,51,CONGESTED,2304.272971418717,74030.55133885531,79262.16084243705,79262.16084243705,79262.16084243705,80881.13487635912,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,47,MULTIDAY,290.7242877864359,276953.8103715333,276953.8103715333,355443.854389431,368429.35674759274,368429.35674759274,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,39,CAPSTONE,68834.93762251266,740524.0030436009,740524.0030436009,740524.0030436009,740524.0030436009,740524.0030436009,9.757967227265308,9.757967227265308,9.757967227265308,9.757967227265308,9.757967227265308,policy_v6,0.0,5,
2025,38,DENSE,15945.181934799975,426260.0260657155,426260.0260657155,564385.6872906489,555524.3062586661,555524.3062586661,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,55,BASELINE,17680.451359048733,44466.9962057157,44565.94654980493,44565.94654980493,44565.94654980493,45067.50607589322,1.5150373879704582,1.520633984011712,1.520633984011712,1.520633984011712,1.5490020112681673,policy_v11,0.0,1,
2025,56,CONGESTED,16351.52807012062,98924.6103364714,108793.89555524537,108793.89555524537,108793.89555524537,111177.17178618623,5.049869462181206,5.653439059826621,5.653439059826621,5.653439059826621,5.799191568128894,policy_v11,0.0,1,
2025,52,MULTIDAY,14001.429670275948,202897.85801827643,202897.85801827643,307105.32179240463,312831.221445829,312831.221445829,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,44,CAPSTONE,11349.238648714527,852936.4250992642,852936.4250992642,852936.4250992642,852936.4250992642,852936.4250992642,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,60,BASELINE,29277.96676470199,48663.11159128015,49229.55207320348,49229.55207320348,49229.55207320348,49566.57518488064,0.6621069346006332,0.6814539229504831,0.6814539229504831,0.6814539229504831,0.6929650744718371,policy_v11,0.0,1,
2025,43,DENSE,18815.250189800772,342394.28680602787,342394.28680602787,471155.67810169165,487649.2924437208,487649.2924437208,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,61,CONGESTED,10788.715516282122,77170.17832979528,85585.36721208516,85585.36721208516,85585.36721208516,86916.64925272216,6.152860616926886,6.932859762219934,6.932859762219934,6.932859762219934,7.056255549095994,policy_v11,0.0,1,
2025,49,CAPSTONE,3.390495914474144,790798.659715618,790798.659715618,790798.659715618,790798.659715618,790798.659715618,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,57,MULTIDAY,20439.374305242945,176850.49429772855,176850.49429772855,264015.12137686193,270353.89242311276,270353.89242311276,7.652441686764934,7.652441686764934,10.0,10.0,10.0,policy_v9,0.0,3,
2025,48,DENSE,24131.342612670913,443085.4884052855,443085.4884052855,632462.2361001298,630703.518022161,630703.518022161,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,65,BASELINE,9735.300387327483,35871.90349574993,37873.387586402794,37873.387586402794,37873.387586402794,38580.37930953447,2.684724874001828,2.8903152523996654,2.8903152523996654,2.8903152523996654,2.9629367119264156,policy_v11,0.0,1,
2025,66,CONGESTED,3502.8469097168263,79050.7382968727,80539.67220824078,80539.67220824078,80539.67220824078,81682.32571408333,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,53,DENSE,5750.543079861495,354452.5275166824,354452.5275166824,530873.9493286156,541268.7962128157,541268.7962128157,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,54,CAPSTONE,26412.2803228717,635013.1833791747,635013.1833791747,635013.1833791747,635013.1833791747,635013.1833791747,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,62,MULTIDAY,13554.964050448682,159910.82784443774,159910.82784443774,211956.62822009975,210724.08311689176,210724.08311689176,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,70,BASELINE,22828.038504691944,48237.54042578245,48893.3667859046,48893.3667859046,48893.3667859046,49646.579257433325,1.1130830147651494,1.1418119990779554,1.1418119990779554,1.1418119990779554,1.1748070578229681,policy_v11,0.0,1,
2025,71,CONGESTED,59283.99208526533,142730.88747928283,145606.83327622977,145606.83327622977,145606.83327622977,147370.03609583448,1.4075788835642553,1.4560902218823983,1.4560902218823983,1.4560902218823983,1.4858318563026824,policy_v11,0.0,1,
2025,58,DENSE,59593.584096509665,478958.8639404059,478958.8639404059,657345.7939821312,667857.0334406426,667857.0334406426,7.037087736789117,7.037087736789117,10.0,10.0,10.0,policy_v9,0.0,3,
2025,67,MULTIDAY,7154.198127238347,131807.68203534136,131807.68203534136,210340.453434605,218554.71514033017,218554.71514033017,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,59,CAPSTONE,54918.302967578005,759659.9778171945,759659.9778171945,759659.9778171945,759659.9778171945,759659.9778171945,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,75,BASELINE,11292.522490316567,39414.972353871555,39437.57293053967,39437.57293053967,39437.57293053967,39534.76074807573,2.4903603145514976,2.492361689947074,2.492361689947074,2.492361689947074,2.5009680768381157,policy_v11,0.0,1,
2025,76,CONGESTED,30578.552208764413,85041.38316575224,85793.41169243956,85793.41169243956,85793.41169243956,87638.52531617702,1.7810794501773903,1.8056727834892006,1.8056727834892006,1.8056727834892006,1.8660129072164537,policy_v11,0.0,1,
2025,72,MULTIDAY,33796.39601601894,265501.40592749114,265501.40592749114,390722.7734288899,400666.90623573516,400666.90623573516,6.855908831071571,6.855908831071571,10.0,10.0,10.0,policy_v9,0.0,3,
2025,63,DENSE,3682.242767950115,339725.3744527818,339725.3744527818,478530.28232222685,492693.82853319886,492693.82853319886,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,80,BASELINE,0.0535248622278468,33528.75849979167,34755.2765713422,34755.2765713422,34755.2765713422,35565.38519735768,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,64,CAPSTONE,14878.91329992369,383786.70874418766,383786.70874418766,383786.70874418766,383786.70874418766,383786.70874418766,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,81,CONGESTED,21249.03497773715,103911.13302196318,107122.79454625766,107122.79454625766,107122.79454625766,108217.08520772922,3.8901577472549635,4.041301624024343,4.041301624024343,4.041301624024343,4.092799993835799,policy_v11,0.0,1,
2025,68,DENSE,11018.27124876597,404302.7344834971,404302.7344834971,559675.9055616918,559293.6666792192,559293.6666792192,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,77,MULTIDAY,17249.398664247623,175671.36614228788,175671.36614228788,245568.8593200317,258805.08177503495,258805.08177503495,9.184202333801533,9.184202333801533,10.0,10.0,10.0,policy_v9,0.0,3,
2025,85,BASELINE,26303.197280396478,51624.33843952773,52062.32247425258,52062.32247425258,52062.32247425258,52281.04678138213,0.9626640019553895,0.9793153630062614,0.9793153630062614,0.9793153630062614,0.9876308656727091,policy_v11,0.0,1,
2025,69,CAPSTONE,32397.71412517788,796627.7928019706,796627.7928019706,796627.7928019706,796627.7928019706,796627.7928019706,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,86,CONGESTED,20756.198394625328,110438.24481806341,111634.9063293329,111634.9063293329,111634.9063293329,112027.04611896756,4.320735652745538,4.37838886497932,4.37838886497932,4.37838886497932,4.397281524519388,policy_v11,0.0,1,
2025,73,DENSE,15647.03244886148,450012.758265018,450012.758265018,725107.5461892107,754694.7260338763,754694.7260338763,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,74,CAPSTONE,25413.117820024225,649283.004798657,649283.004798657,649283.004798657,649283.004798657,649283.004798657,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,82,MULTIDAY,5947.746947930051,205071.1867506597,205071.1867506597,320496.21320557076,338778.1660563755,338778.1660563755,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,90,BASELINE,9044.69416191717,47555.75801366439,46193.78723329868,46193.78723329868,46193.78723329868,47699.80487632533,4.257862472524589,4.107280180206764,4.107280180206764,4.107280180206764,4.273788590098749,policy_v11,0.0,1,
2025,91,CONGESTED,7606.01265981829,80888.57095687235,84756.01915959654,84756.01915959654,84756.01915959654,86517.82904585291,9.63481939420937,10.0,10.0,10.0,10.0,policy_v8,0.0,4,
2025,79,CAPSTONE,0.10225166294222632,960874.0626833779,960874.0626833779,960874.0626833779,960874.0626833779,960874.0626833779,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,78,DENSE,41999.750466381534,543832.8123394395,543832.8123394395,722256.3650084605,717971.0566172823,717971.0566172823,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,87,MULTIDAY,3383.6258055507437,273329.80704407056,273329.80704407056,336182.7901849342,357261.88976863597,357261.88976863597,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,95,BASELINE,1991.7792405602052,39151.78508239608,40159.16003033061,40159.16003033061,40159.16003033061,40210.85609463297,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,96,CONGESTED,13209.196757107404,91178.72558630216,96427.1735036814,96427.1735036814,96427.1735036814,99002.91852498571,5.902669954654088,6.300002813986198,6.300002813986198,6.300002813986198,6.494999153920599,policy_v11,0.0,1,
2025,92,MULTIDAY,39342.114471766676,226320.4990269421,226320.4990269421,307598.1474716171,302898.1526084449,302898.1526084449,4.752626722303024,4.752626722303024,6.818546399826631,6.699081675417229,6.699081675417229,policy_v9,0.11946472440940159,1,
7,0,BASELINE,34557.53933284443,50517.541318147516,50833.62854266526,50833.62854266526,50833.62854266526,50513.924517364765,0.46183849582346914,0.4709851894426002,0.4709851894426002,0.4709851894426002,0.46173383557125003,policy_v8,0.009251353871350176,3,
2025,83,DENSE,22858.468078639453,335027.014581038,335027.014581038,483826.08597246936,502347.35185261106,502347.35185261106,10.0,10.0,10.0,10.0,10.0,policy_v6,0.0,5,
2025,84,CAPSTONE,87185.57275101451,793155.0573092196,793155.0573092196,793155.0573092196,793155.0573092196,793155.0573092196,8.097320029842816,8.097320029842816,8.097320029842816,8.097320029842816,8.097320029842816,policy_v6,0.0,5,
