nonce,t,rt_price_mean,da_price_mean,soc_frac_mean,desired_sum_mw,final_sum_mw,desired_minus_final_mw,value_lost,repair_engaged,min_line_headroom_frac,costate_mean,cum_profit
41,44,89.66658046426065,97.46418303931266,0.8775211429563811,222.32090779192916,133.45976418500882,88.86114360692034,51.60547899620724,1,-1.852423331718931e-16,82.98584348436835,-6801.140467764548
41,45,108.98282200447416,97.56113545160676,0.8529375745725261,529.3964677333566,152.79257551085848,376.6038922224982,1814.3724501890538,1,-1.4814566838414405e-16,82.51914238022754,-2856.436309395768
41,46,104.76542901484493,98.00926482633432,0.8317683377058017,490.62353659977873,99.64973207708165,390.9738045226971,1337.4750057927158,1,0.0,81.58622668927396,1792.5702493942326
41,47,106.0488777029349,97.95205680284784,0.815439950717281,529.3964677333566,215.88955641188207,313.5069113214746,903.0721131075552,1,-3.612331842162897e-16,80.75886166528088,5431.9963420258355
41,48,107.9332381409353,98.14767801428493,0.782469445014585,529.3964677333566,266.94489108654136,262.4515766468153,1145.1613412612205,1,1.7553670171967996e-16,80.45475557177639,11840.269708558842
41,49,80.34135427180593,98.47127404396069,0.7374205106901023,60.25051510745125,-3.5143319974359954,63.764847104887245,6.080706931723398,1,0.0,79.13315484874647,19574.57654743648
41,50,81.27014678523604,97.70875612832407,0.7383427762052087,47.57453086727909,47.57453086727909,0.0,0.0,0,0.29269056528792686,78.08022734565246,20092.357141014025
41,51,106.18514811401846,97.10645433270084,0.724972436292928,529.3964677333566,179.72148624164893,349.67498149170774,1461.7535179937113,1,-1.7553670171967996e-16,76.92751829034445,21795.35494511812
41,52,81.65506578096175,96.30847629323344,0.6939635585334167,226.5491971390305,185.89480515242482,40.654391986605674,14.066350894077914,1,0.0,76.13706394092574,27189.34902264314
41,53,89.29212453277782,95.22350989414655,0.6638736621264332,494.1157494216976,16.237015628339535,477.8787337933581,1088.1383766942745,1,0.0,74.56955902552826,31457.32960649932
41,54,90.19658937368693,94.23773231819807,0.6585732093826537,441.7782567608326,212.38257280894496,229.39568395188766,575.0138192947779,1,-3.612331842162897e-16,73.75857326220878,32091.65921481086
41,55,90.71531631026187,93.1737942002714,0.6275412641350424,529.3964677333566,237.29208675382262,292.104380979534,641.8575584110076,1,-1.852423331718931e-16,72.6005399031749,37429.428396998745
41,56,102.12008142008806,92.0011127737037,0.592898595333014,529.3964677333566,49.80324981556709,479.59321791778956,2737.3809811770334,1,0.0,71.07818705123027,43547.34885212919
